app_key,accountability,block_removal,calendar_scheduling,custom_rules,emergency_access,goal_advancement,goal_planning,habit_analytics,habit_reminders,habit_tracking,notes_knowledge,override_friction,prioritisation,project_planning,reward_punishment,routine_builder,scheduling,self_tracking,streaks,task_management,time_blocking
play:mrigapps.andriod.breakfree.deux,0.85,0.95,0.95,0.9,0.7,0.9,0.9,0.85,0.85,0.9,0.95,0.7,0.95,0.95,0.85,0.8,0.7,0.95,0.8,0.95,0.95
play:music.focus.app,0.95,0.9,0.0,0.8,0.85,0.85,0.0,0.95,0.95,0.95,0.0,0.85,0.0,0.0,0.9,0.95,0.8,0.8,0.95,0.0,0.0
play:net.devfloor.pomodor,0.0,0.85,0.0,0.8,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.85,0.0,0.8,0.9,0.0,0.0,0.0
play:neurolist.app.neurolist,0.0,0.9,0.8,0.8,0.85,0.95,0.8,0.0,0.0,0.0,0.8,0.85,0.8,0.8,0.9,0.0,0.9,0.8,0.0,0.9,0.85
play:org.atmana.appblocker,0.9,0.95,0.95,0.9,0.7,0.8,0.95,0.9,0.9,0.9,0.95,0.6,0.95,0.95,0.8,0.9,0.7,0.8,0.9,0.95,0.9
play:org.dgeek.beyond,0.0,0.95,0.0,0.7,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.9,0.0,0.7,0.8,0.0,0.0,0.0
play:org.leadmenot,0.95,0.95,0.95,0.95,0.6,0.8,0.9,0.85,0.85,0.9,0.95,0.9,0.95,0.95,0.7,0.5,0.85,0.85,0.5,0.95,0.9
play:org.limitly.app,0.9,0.95,0.0,0.9,0.95,0.85,0.0,0.9,0.9,0.5,0.0,0.95,0.0,0.0,0.95,0.9,0.9,1.0,0.9,0.0,0.0
play:org.miracle.morning,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0
play:org.name.shimmerapp,0.95,0.0,0.5,0.0,0.0,0.0,0.9,0.5,0.8,0.5,0.75,0.0,0.5,0.5,0.0,0.85,0.0,0.0,0.5,0.5,0.5
play:org.nsh07.pomodoro,0.5,0.95,0.9,0.9,0.95,0.9,0.9,0.95,0.9,0.5,0.9,0.95,0.9,0.9,0.95,0.5,0.9,0.95,0.5,0.9,0.95
play:org.pictime.application.twa,0.9,0.0,0.85,0.0,0.0,0.0,0.5,0.9,0.95,0.95,0.5,0.0,0.5,0.5,0.0,0.95,0.0,0.0,0.9,0.9,0.8
play:org.understood.community,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.9
play:pps.android.yoodoo,0.9,0.95,0.9,0.9,0.5,0.9,0.85,0.5,0.9,0.9,0.5,0.5,0.8,0.75,0.85,0.9,0.9,0.9,0.9,0.95,0.95
play:ro.thinkoutside.habitit,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.95,0.95,0.95,0.85,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.95,0.9,0.9
play:sleeptech.stayaway,0.5,0.95,0.95,0.85,0.9,0.9,0.95,0.5,0.5,0.5,0.95,0.9,0.95,0.95,0.9,0.5,0.9,0.9,0.5,0.95,0.9
play:space.habitgrind,0.9,0.95,0.9,0.9,0.95,0.9,0.9,0.85,0.85,0.9,0.9,0.95,0.9,0.9,0.9,0.85,0.95,0.95,0.9,0.9,0.9
play:space.manus.pompduro.timer.t20260411051401,0.0,0.9,0.9,0.9,0.9,0.85,0.9,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.95,0.0,0.85,0.8,0.0,0.9,0.95
play:tech.miidii.offscreen_android,0.0,0.85,0.0,0.9,0.8,0.85,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.8,0.0,0.6,0.95,0.0,0.0,0.0
