app_key,feature,confidence,review_hits
play:com.apalon.to.do.list,Pick colors for habits,0.95,10
play:com.apalon.to.do.list,Analyze progress,0.95,10
play:com.apalon.to.do.list,Receive task notifications,0.95,10
play:com.apalon.to.do.list,Break down tasks into daily fragments,0.95,10
play:com.apalon.to.do.list,Unlimited number of habits (premium feature),0.95,10
play:com.apalon.to.do.list,Improved reminders (premium feature),0.95,10
play:com.apalon.to.do.list,Motivating stats for each habit (premium feature),0.95,10
play:com.app.floatingapptimer.com,Screen time tracking,0.95,10
play:com.app.floatingapptimer.com,App usage tracking,0.95,10
play:com.app.floatingapptimer.com,Weekly and monthly usage summaries,0.95,10
play:com.app.floatingapptimer.com,App usage statistics,0.95,10
play:com.app.floatingapptimer.com,Pro membership features,0.95,10
play:com.app.floatingapptimer.com,Realtime app usage display,0.95,10
play:com.app.floatingapptimer.com,App blocking functionality,0.95,10
play:com.app.floatingapptimer.com,Screen time notifications,0.95,10
play:com.app.floatingapptimer.com,AccessibilityService API integration,0.95,10
play:com.apps.adrcotfas.goodtime,Pomodoro Sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Structured Work Sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Longer Breaks,0.95,10
play:com.apps.adrcotfas.goodtime,CountUp Timer,0.95,10
play:com.apps.adrcotfas.goodtime,Labels,0.95,10
play:com.apps.adrcotfas.goodtime,No ads,0.95,10
play:com.apps.adrcotfas.goodtime,No tracking or personal data collection,0.95,10
play:com.apps.adrcotfas.goodtime,Opensource,0.95,10
play:com.apps.adrcotfas.goodtime,Lightweight,0.95,10
play:com.apps.adrcotfas.goodtime,Battery friendly,0.95,10
play:com.apps.adrcotfas.goodtime,Configurable timer,0.95,10
play:com.apps.adrcotfas.goodtime,"Pause, skip or add 60 seconds",0.95,10
play:com.apps.adrcotfas.goodtime,Long breaks after a number of completed work sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Swipe gestures to control the timer,0.95,10
play:com.apps.adrcotfas.goodtime,Detailed statistics,0.95,10
play:com.apps.adrcotfas.goodtime,Daily reminder,0.95,10
play:com.apps.adrcotfas.goodtime,AMOLEDfriendly user interface,0.95,10
play:com.apps.adrcotfas.goodtime,Keep the screen on,0.95,10
play:com.apps.adrcotfas.goodtime,Do not disturb mode during focus sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Display app over lock screen,0.95,10
play:com.apps.adrcotfas.goodtime,Custom notification sounds,0.95,10
play:com.apps.adrcotfas.goodtime,Auto start work or break without user interaction,0.95,10
play:com.apps.adrcotfas.goodtime,Android Wear support for notifications,0.95,10
play:com.apps.adrcotfas.goodtime,Translated in 42 languages,0.95,10
play:com.apps.adrcotfas.goodtime,Configurable start of the day and start of the week,0.95,10
play:com.apps.adrcotfas.goodtime,Theme and dynamic color,0.95,10
play:com.apps.adrcotfas.goodtime,Different notification sound at the end of focus and break sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Assign colored labels with custom time profiles,0.95,10
play:com.apps.adrcotfas.goodtime,Archive labels for better organization,0.95,10
play:com.apps.adrcotfas.goodtime,"Adjust size, weight, and immersive mode",0.95,10
play:com.apps.adrcotfas.goodtime,Hide seconds and other indicators,0.95,10
play:com.apps.adrcotfas.goodtime,Enable torch and persistent alerts,0.95,10
play:com.apps.adrcotfas.goodtime,Visualize data based on labels,0.95,10
play:com.apps.adrcotfas.goodtime,Manually add or edit completed sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Add notes to completed sessions,0.95,10
play:com.apps.adrcotfas.goodtime,Export and import backups for labels and statistics,0.95,10
play:com.apps.adrcotfas.goodtime,Export statistics as CSV or JSON,0.95,10
play:com.ascent,app blocker,0.95,10
play:com.ascent,pause before opening apps,0.95,10
play:com.ascent,focus session,0.95,10
play:com.ascent,set daily usage limits,0.95,10
play:com.ascent,reminders to activate pause screen,0.95,10
play:com.ascent,block specific locations in apps,0.95,10
play:com.ascent,block specific websites,0.95,10
play:com.ascent,intentions before using apps,0.95,10
play:com.ascent,shortcuts for quick access,0.95,10
play:com.ascent,bookmarks for saving resources,0.95,10
play:com.ascent,custom blocking schedules,0.95,10
play:com.ascent,notifications for blocking schedule,0.95,10
play:com.ascent,Accessibility Service API for app detection,0.95,10
play:com.aurahealth,personalized guided meditations,0.95,10
play:com.aurahealth,mindfulness life coaching,0.95,10
play:com.aurahealth,Cognitive Behavioral Therapy (CBT),0.95,10
play:com.aurahealth,breathwork,0.95,10
play:com.aurahealth,soothing sleep sounds,0.95,10
play:com.aurahealth,sleep stories,0.95,10
play:com.aurahealth,daily meditations,0.95,10
play:com.aurahealth,hypnosis,0.95,10
play:com.aurahealth,offline breathwork courses,0.95,10
play:com.aurahealth,predesigned programs,0.95,10
play:com.aurahealth,gratitude journal,0.95,10
play:com.aurahealth,mood tracker,0.95,10
play:com.aurahealth,live sessions,0.95,10
play:com.aurahealth,personalization engine,0.95,10
play:com.aurahealth,extensive content library,0.95,10
play:com.aurahealth,selfcare relaxing sounds,0.95,10
play:com.aurahealth,expert guidance,0.95,10
play:com.aurahealth,stress relief resources,0.95,10
play:com.aurahealth,constant content updates,0.95,10
play:com.aurahealth,community support,0.95,10
play:com.blockerhero,Block adult content/websites,0.95,10
play:com.blockerhero,Uninstall protection,0.95,10
play:com.blockerhero,Accountability partner feature,0.95,10
play:com.blockerhero,"Block websites, keywords, and apps",0.95,10
play:com.blockerhero,YouTube safe search,0.95,10
play:com.blockerhero,Focus mode,0.95,10
play:com.blockerhero,Accessibility service permission,0.95,10
play:com.blockerhero,System alert window permission,0.95,10
play:com.blockerhero,Device admin permission,0.95,10
play:com.boostedproductivity.app,Single click time tracking for all activities,0.95,10
play:com.boostedproductivity.app,Organize projects into smaller tasks,0.95,10
play:com.boostedproductivity.app,Pomodoro timer,0.95,10
play:com.boostedproductivity.app,Countdown timer,0.95,10
play:com.boostedproductivity.app,Export data to CSV,0.95,10
play:com.boostedproductivity.app,Control time tracking from the notification bar,0.95,10
play:com.boostedproductivity.app,Google Drive backups,0.95,10
play:com.boostedproductivity.app,View detailed reports and statistics,0.95,10
play:com.boostedproductivity.app,View tracked activities in a calendar,0.95,10
play:com.boostedproductivity.app,Dark mode,0.95,10
play:com.boostedproductivity.app,No ads,0.95,10
play:com.callapp.contacts,Caller ID,0.95,10
play:com.callapp.contacts,Block numbers,0.95,10
play:com.callapp.contacts,Text & SMS messaging,0.95,10
play:com.callapp.contacts,Call Recording,0.95,10
play:com.callapp.contacts,Phone number lookup,0.95,10
play:com.callapp.contacts,Spam Call Blocker,0.95,10
play:com.callapp.contacts,Spam Detector,0.95,10
play:com.callapp.contacts,Blacklist numbers,0.95,10
play:com.callapp.contacts,Automatic call recorder (ACR),0.95,10
play:com.callapp.contacts,Video Ringtone,0.95,10
play:com.callapp.contacts,WhatsApp Caller ID,0.95,10
play:com.callapp.contacts,Identify unknown numbers across messaging apps,0.95,10
play:com.callapp.contacts,Automatically organize messages,0.95,10
play:com.callapp.contacts,Advanced blacklist options,0.95,10
play:com.callapp.contacts,Robocalls filter,0.95,10
play:com.callapp.contacts,Caller trace,0.95,10
play:com.callapp.contacts,Cloud storage for call recordings,0.95,10
play:com.calm.android,Guided meditation,0.95,10
play:com.calm.android,Sleep Stories,0.95,10
play:com.calm.android,Soundscapes,0.95,10
play:com.calm.android,Breathwork,0.95,10
play:com.calm.android,Stretching exercises,0.95,10
play:com.calm.android,Daily meditation,0.95,10
play:com.calm.android,Mindfulness topics,0.95,10
play:com.calm.android,Calming music,0.95,10
play:com.calm.android,Sleep sounds,0.95,10
play:com.calm.android,Emotion and mental health tracker,0.95,10
play:com.calm.android,Daily Streaks,0.95,10
play:com.calm.android,Mindful Minutes,0.95,10
play:com.calm.android,7and 21day mindfulness programs,0.95,10
play:com.calm.android,Nature sounds,0.95,10
play:com.calm.android,Breathing exercises,0.95,10
play:com.calm.android,Wear OS app integration,0.95,10
play:com.camhart.pornblocker,Blocks adult content sites,0.95,10
play:com.camhart.pornblocker,Blocks phishing sites,0.95,10
play:com.camhart.pornblocker,Blocks mixed content sites,0.95,10
play:com.camhart.pornblocker,Works across entire phone including browsers and apps,0.95,10
play:com.camhart.pornblocker,Filters incognito mode / private browser modes,0.95,10
play:com.camhart.pornblocker,Runs on startup,0.95,10
play:com.camhart.pornblocker,Enforces safe search on most search engines,0.95,10
play:com.camhart.pornblocker,App blocker (Premium feature),0.95,10
play:com.camhart.pornblocker,Sends email alerts when filter is locked/unlocked or forcibly shutdown (Premium feature),0.95,10
play:com.camhart.pornblocker,Uses a Pin to lock the filter (Premium feature),0.95,10
play:com.camhart.pornblocker,Sets a delay before unlocking the filter (Premium feature),0.95,10
play:com.camhart.pornblocker,Captures randomly generated screenshots,0.95,10
play:com.camhart.pornblocker,Allows blurring or redaction of screenshots,0.95,10
play:com.camhart.pornblocker,Tracks web history,0.95,10
play:com.camhart.pornblocker,Flags highrisk sites,0.95,10
play:com.camhart.pornblocker,Provides screen time reports,0.95,10
play:com.camhart.pornblocker,Offers endtoend encryption,0.95,10
play:com.camhart.pornblocker,Configurable privacy settings,0.95,10
play:com.camhart.pornblocker,Monitors multiple devices within a family household,0.95,10
play:com.camhart.pornblocker,Detects and reports tampering attempts,0.95,10
play:com.canopy.vpn.filter.parent,RealTime Smart Filter,0.95,10
play:com.canopy.vpn.filter.parent,Porn Blocker,0.95,10
play:com.canopy.vpn.filter.parent,AIbased content filtering,0.95,10
play:com.canopy.vpn.filter.parent,Sexting Alerts,0.95,10
play:com.canopy.vpn.filter.parent,Camera monitoring,0.95,10
play:com.canopy.vpn.filter.parent,Screen Time Management,0.95,10
play:com.canopy.vpn.filter.parent,Set DownTime,0.95,10
play:com.canopy.vpn.filter.parent,Screentime limits,0.95,10
play:com.canopy.vpn.filter.parent,Removal Alerts,0.95,10
play:com.canopy.vpn.filter.parent,Website Management,0.95,10
play:com.canopy.vpn.filter.parent,Customizable blocked or allowed websites,0.95,10
play:com.canopy.vpn.filter.parent,Location Awareness,0.95,10
play:com.canopy.vpn.filter.parent,Realtime GPS tracking,0.95,10
play:com.canopy.vpn.filter.parent,App Management,0.95,10
play:com.canopy.vpn.filter.parent,Block distracting apps,0.95,10
play:com.canopy.vpn.filter.parent,Easy Monitoring,0.95,10
play:com.canopy.vpn.filter.parent,Notifications for blocked content,0.95,10
play:com.canopy.vpn.filter.parent,Settings adjustment via Canopy for Parents app,0.95,10
play:com.canopy.vpn.filter.parent,Settings adjustment via Canopy web dashboard,0.95,10
play:com.changecollective.tenpercenthappier,Personalized meditation experience,0.95,10
play:com.changecollective.tenpercenthappier,Customized meditation plans,0.95,10
play:com.changecollective.tenpercenthappier,Set practice goals,0.95,10
play:com.changecollective.tenpercenthappier,Track progress,0.95,10
play:com.changecollective.tenpercenthappier,Flexible meditation options,0.95,10
play:com.changecollective.tenpercenthappier,500+ guided meditations,0.95,10
play:com.changecollective.tenpercenthappier,Sleep meditations,0.95,10
play:com.changecollective.tenpercenthappier,Mindful moments,0.95,10
play:com.changecollective.tenpercenthappier,Weekly content updates,0.95,10
play:com.changecollective.tenpercenthappier,Introductory course,0.95,10
play:com.changecollective.tenpercenthappier,Meditation courses,0.95,10
play:com.changecollective.tenpercenthappier,Practice one meditation multiple times,0.95,10
play:com.changecollective.tenpercenthappier,Breathing sound meditation,0.95,10
play:com.changecollective.tenpercenthappier,Open awareness meditation,0.95,10
play:com.changecollective.tenpercenthappier,Body scan meditation,0.95,10
play:com.changecollective.tenpercenthappier,Walking meditation,0.95,10
play:com.changecollective.tenpercenthappier,Lovingkindness meditation,0.95,10
play:com.changecollective.tenpercenthappier,Concentration meditation,0.95,10
play:com.changecollective.tenpercenthappier,Mindfulness practices,0.95,10
play:com.changecollective.tenpercenthappier,Monthly checkins,0.95,10
play:com.changecollective.tenpercenthappier,Teacher talks,0.95,10
play:com.changecollective.tenpercenthappier,Wisdom clips,0.95,10
play:com.changecollective.tenpercenthappier,Newsletter,0.95,10
play:com.changecollective.tenpercenthappier,Support team access,0.95,10
play:com.chois.soulspace,Daily guided meditative audio experience,0.95,10
play:com.chois.soulspace,Daily meditation about 5 minutes long,0.95,10
play:com.chois.soulspace,Entire library of Christian meditations,0.95,10
play:com.chois.soulspace,Audio Bible series including 'Bible in 100 days',0.95,10
play:com.chois.soulspace,Bedtime Bible stories and lullabies,0.95,10
play:com.chois.soulspace,Sleep Bible prayers and Christian music,0.95,10
play:com.chois.soulspace,Series for the Lord's Prayer,0.95,10
play:com.chois.soulspace,Guided biblical meditative prayer,0.95,10
play:com.chois.soulspace,Library of scripturebased meditations,0.95,10
play:com.chois.soulspace,Courses on various topics,0.95,10
play:com.chois.soulspace,Calming music and lullabies,0.95,10
play:com.chois.soulspace,Daily scripturebased audio devotional prayer,0.95,10
play:com.chois.soulspace,Listen to full audio series on Peace in Political Uncertainty,0.95,10
play:com.chois.soulspace,Read along while listening to daily prayers,0.95,10
play:com.chois.soulspace,Save favorite meditations,0.95,10
play:com.chois.soulspace,Access to longer versions of meditations,0.95,10
play:com.chois.soulspace,Wallpapers for the app,0.95,10
play:com.chois.soulspace,"Kid's bedtime stories, lullabies, and prayers",0.95,10
play:com.chois.soulspace,"Onetime payment for unlimited, lifetime use of the app",0.95,10
play:com.chorefocus.app,Organize chores by room,0.95,10
play:com.chorefocus.app,Assign tasks to household members,0.95,10
play:com.chorefocus.app,Track progress of chores,0.95,10
play:com.chorefocus.app,Gamified achievements,0.95,10
play:com.chorefocus.app,Daily reminders,0.95,10
play:com.chorefocus.app,Multiuser support,0.95,10
play:com.chorefocus.app,AI Quick Add,0.95,10
play:com.chorefocus.app,Natural language task addition,0.95,10
play:com.codeorigin.timer.stopwatch.app.custom.timerapp.countdowntimer.stopwatchlaps.sports.gym.track.time.stopwatchapp.laps.clock.progress,Timer function,0.95,10
play:com.codeorigin.timer.stopwatch.app.custom.timerapp.countdowntimer.stopwatchlaps.sports.gym.track.time.stopwatchapp.laps.clock.progress,Stopwatch function,0.95,10
play:com.codeorigin.timer.stopwatch.app.custom.timerapp.countdowntimer.stopwatchlaps.sports.gym.track.time.stopwatchapp.laps.clock.progress,Interval timer function,0.95,10
play:com.codeorigin.timer.stopwatch.app.custom.timerapp.countdowntimer.stopwatchlaps.sports.gym.track.time.stopwatchapp.laps.clock.progress,Gap timer function,0.95,10
